O,P
2.0,
,
,0.0
,1.0
,0.0
,
2.0,
,0.0
,
,
,
,
,
,
,
2.0,
,
,
,
,
,
,0.0
1.0,
,0.0
,
,
,1.0
,
,
2.0,0.0
,
,
,
,0.0
,
,
,
,0.0
1.0,
,1.0
,
,
,
,
2.0,0.0
4.0,
,
,
,
,
,
,
,0.0
,1.0
,
,
,
3.0,
,
2.0,0.0
,
4.0,1.0
,0.0
,
,
,
,
4.0,0.0
1.0,
,
5.0,
,
3.0,
,
,
,
,
,
,
,
4.0,
,
4.0,
,1.0
,
3.0,
,0.0
,
,
1.0,0.0
,
,
,0.0
,
2.0,
,
,
,
,
230.0,
,0.0
,
,
,
4.0,
,
,
,0.0
,
,
,0.0
,
,
,0.0
,
,
,
3.0,0.0
,
,
,
,
,
,
,
,
,
,
,0.0
,1.0
,0.0
,0.0
,
,
,
,
,
,
,0.0
,0.0
,
,
,
3.0,
,
,
,0.0
,
,
2.0,
,
,
7.0,
,
,0.0
,
4.0,
,
2.0,
1.0,
3.0,
1.0,1.0
,
,
,
,
,
5.0,
2.0,
4.0,
,
,
,
,0.0
,
4.0,
3.0,
,0.0
,
,
,
3.0,
,
2.0,
,
,
,1.0
,0.0
,1.0
,0.0
2.0,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
1.0,
,
,
,
,
,
,
,
,
,
,0.0
,
2.0,
,0.0
,
2.0,
,
,
,
,
,0.0
,
,
,0.0
3.0,
3.0,
,
28.0,1.0
3.0,1.0
,
,0.0
,0.0
,
,
,0.0
6.0,
,
,
,
,
4.0,
,
,
,
,
,
,
,0.0
1.0,
,0.0
,0.0
,0.0
,
,0.0
1.0,
,1.0
3.0,
,0.0
,
,
,
,
4.0,
,
,
,0.0
,
,
,1.0
4.0,
,
,
2.0,
,0.0
5.0,
,
,
,
,
,
,
,
,
,
3.0,
3.0,
4.0,0.0
,
2.0,
4.0,
,
,
,
1.0,
,
4.0,
,
,
,
,
1.0,
,
,
,0.0
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
7.0,
,
,
,
,
6.0,
,0.0
,
,
,
,
,
,
,
2.0,
,
,0.0
,
1.0,1.0
1.0,
4.0,
3.0,
,
,
3.0,
5.0,
,
,
,0.0
6.0,1.0
3.0,
,
,
,
2.0,0.0
3.0,
,0.0
,
,
,
,
,
,1.0
,0.0
,
,
4.0,
,
,0.0
,
,
3.0,
,
,
,
,
3.0,
,
,
3.0,
,
,1.0
,0.0
,
,
,
,
,
,
,
4.0,
,1.0
1.0,0.0
18.0,
,
,
,
,0.0
,
2.0,
,
,
,0.0
,
,
,
1.0,0.0
,
,
15.0,
3.0,
,
,0.0
6.0,
,
,
,1.0
,
,
,
,
,
3.0,0.0
2.0,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
5.0,
,
4.0,
,
2.0,
,
4.0,
,
,
,0.0
,
,1.0
,
2.0,0.0
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
3.0,
,
,0.0
,
,0.0
3.0,
,
,0.0
,
35.0,
4.0,
,
,
,
,0.0
,
,
1.0,
,
,
,1.0
,
,
,
,
4.0,
,
3.0,
,0.0
4.0,
,
,
,
,
,
4.0,
2.0,
,
,
,0.0
,
,
,
,
,1.0
,0.0
,
1.0,
3.0,
,
,
1.0,
3.0,
,
,0.0
2.0,0.0
,
,
,0.0
2.0,0.0
4.0,
,
,
,
,
,0.0
,0.0
,
,
,
2.0,
1.0,0.0
1.0,
,1.0
,
,
,0.0
,
5.0,
,
3.0,
3.0,0.0
3.0,
,
,
,
,
,
,
,
2.0,
1.0,
,
,
,0.0
,
,
,0.0
,
,
,
,
,0.0
,0.0
,
,
4.0,
,1.0
1.0,
,
,0.0
,0.0
,
,
,
2.0,
,
,
,0.0
,
,
4.0,
3.0,
,
,
,
,
2.0,
,0.0
,0.0
,1.0
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
4.0,
,
,
4.0,0.0
,
4.0,
,
2.0,0.0
,
,
,
,0.0
,
14.0,
,
1.0,
,
,
,
,0.0
,
,
,0.0
,0.0
,0.0
,
,0.0
,
,
,1.0
,
4.0,
,
,0.0
,
,
6.0,
,
,
,0.0
,
3.0,
,0.0
4.0,
,0.0
,
,
,
,
,1.0
,1.0
,
,
1.0,
,
,
1.0,
2.0,
,
,
,
,
,
2.0,
,
,
3.0,
,0.0
,
4.0,0.0
,0.0
,0.0
,0.0
,
,
,
2.0,
,0.0
,
,0.0
4.0,
,
,
,
,
,1.0
,
,
,
,
,0.0
,
,
,1.0
,0.0
,
,
,0.0
,
,
8.0,
,0.0
,0.0
,
,
,
,
,
,
,
,
,
3.0,
,
3.0,
,
1.0,
,
,
,
,
,
,
3.0,0.0
,
,
13.0,0.0
,
,0.0
5.0,
,
,1.0
6.0,0.0
2.0,
2.0,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,0.0
3.0,
,0.0
,0.0
4.0,0.0
,1.0
,0.0
,0.0
,
,
,0.0
,
,
,
,
,
,
3.0,
,
,
,0.0
,
,
2.0,
,
,
,
,0.0
,
,
,
2.0,
2.0,
1.0,
,
5.0,0.0
,
3.0,1.0
,
,
,1.0
,
3.0,0.0
,
,
,
,
,1.0
,
,
,
,
,
,
,
,
,
8.0,
,
,
3.0,0.0
,
,
,
1.0,
,
,
3.0,
1.0,0.0
,
4.0,
4.0,
,
,
,
,
5.0,
,
,
,
,1.0
,
,
,0.0
,
,1.0
,
,
3.0,
,0.0
,0.0
,
,
4.0,
,
,0.0
4.0,1.0
,0.0
,
4.0,
,
,0.0
,
,
,
,
,
1.0,
,
4.0,
,
,
2.0,
2.0,
3.0,
,
,
,
,
,
,1.0
,0.0
,0.0
,
,
,
,0.0
,
,
1.0,1.0
,
3.0,
1.0,
,0.0
4.0,0.0
,
,
,
,0.0
,
,
,
,
4.0,
2.0,0.0
,
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,1.0
,
,
2.0,
1.0,0.0
,
,
,
,0.0
,
,
,
,
5.0,
,
,
,
10.0,
,
,
,
,
4.0,
,0.0
,
1.0,
,
,
,0.0
,
,
,1.0
,
,0.0
,
,
,
,
,0.0
,
,0.0
,
,
,
5.0,
,
,0.0
,
,0.0
2.0,
,
3.0,
,
4.0,1.0
,
,
,
,
,
,
,0.0
,0.0
,
,
,
,
,
4.0,
,
,
,
,
4.0,
,
,
,
,
,
,
,
,0.0
,
4.0,
,0.0
,1.0
,
,
,
,
2.0,0.0
,
,0.0
,
,0.0
,1.0
,
,0.0
2.0,0.0
,
,
3.0,
,
,
,
,
3.0,
5.0,
,
,
,
,
,
,
,
,
,0.0
,
,0.0
,0.0
,
2.0,
,
,0.0
1.0,0.0
,1.0
,0.0
,
,
2.0,
3.0,
5.0,0.0
,
,
,
10.0,
,
,
,
,0.0
3.0,
,
,
,1.0
,
,
6.0,0.0
,
,
,
,
,
,
,
,0.0
,
,1.0
,
5.0,
,0.0
,0.0
,
,1.0
4.0,
,
,
,
,1.0
,
1.0,0.0
,1.0
6.0,
,
,
,
,
,
,
,
,0.0
1.0,
,
,
,0.0
,
,
3.0,
,
,
,0.0
3.0,0.0
,
4.0,
,
,
3.0,
4.0,
1.0,
,
,
,
,
,
5.0,
2.0,
,
,
,
,
,0.0
2.0,
,
3.0,
3.0,0.0
3.0,1.0
,1.0
,
,
,
,
,1.0
,
,0.0
,
4.0,
,
,
,
,
4.0,
2.0,
,
,
,
,
,
,
,0.0
,
,
,0.0
,
,
,
,
,
5.0,
,
,
,
,
,
3.0,0.0
,
3.0,
,
,
,
1.0,
,
,
3.0,
,
,0.0
,
13.0,
,
,
,
,
,
2.0,
,
,
,
1.0,
3.0,
,
,
,
2.0,
,1.0
,
,
,
,
,
,
,
,
,
,
,
3.0,
,1.0
,0.0
,
,
,
3.0,
,
1.0,
4.0,
2.0,
,
,0.0
,0.0
,
4.0,
,
,0.0
,
3.0,
,
,
2.0,
7.0,1.0
,1.0
5.0,
,
,
,
,
,
35.0,
4.0,0.0
,
1.0,
,
,1.0
2.0,0.0
,
,1.0
3.0,0.0
,
,
,
,
,
,
,
3.0,
,
,
,
,1.0
,
,
,
3.0,
3.0,0.0
,
,
,
,
7.0,
,
,
,
,1.0
,
4.0,
,1.0
,
,0.0
1.0,
,1.0
,0.0
,
,
,0.0
,
,
8.0,
,1.0
,
4.0,
3.0,
5.0,
,0.0
,0.0
,0.0
,
,
,
3.0,
,
2.0,
,
,0.0
,
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
2.0,
,
,
,0.0
,
,
,
,0.0
,
,0.0
2.0,
,
,
,
,
,
,
,
,
,
,
1.0,
1.0,
,1.0
,
,0.0
,0.0
,
,
,
,1.0
,
,1.0
,
4.0,
,
1.0,
,
3.0,0.0
,
3.0,
,
,
,
,
,
2.0,
,
,
,1.0
,
,
,
,
,0.0
,
,
4.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,1.0
,
,
,0.0
,
,
,
,
,
,
,
,
4.0,
2.0,
,
,
3.0,
,
3.0,
,
,
,
,
3.0,
,
,
,
,
,
,
,
,
,0.0
,
2.0,
,
3.0,
,
,
4.0,0.0
,
1.0,
,
,
1.0,
3.0,
,
,
,
,
,
1.0,
,0.0
,
,0.0
,0.0
,
,
,
,1.0
,
,
,
,
4.0,
,
,
3.0,
,
,
,
5.0,
,
,0.0
4.0,0.0
4.0,
,0.0
3.0,
4.0,
,
,
,
,1.0
,
,0.0
,
,
1.0,0.0
,0.0
,
,
,
,
4.0,
2.0,
,
,
,
3.0,
,
2.0,
,
1.0,
,
,
,
,0.0
,
,
,
,
,0.0
,
1.0,0.0
5.0,
,
,
,
,
,
4.0,1.0
,0.0
,0.0
,
1.0,
,0.0
,1.0
,
,0.0
2.0,0.0
,
2.0,
,
3.0,
,0.0
,
,
,0.0
1.0,
,
,
,
,0.0
,
1.0,
,0.0
,
,
,
,
,
,
3.0,
2.0,
,
,0.0
1.0,
,
,
,0.0
,
1.0,
,
,
3.0,
,0.0
,
,
,
,0.0
,
,
1.0,
1.0,
,
,
,
,
,
,0.0
,0.0
5.0,0.0
,
,
,
,
,
,0.0
,
,
6.0,0.0
,
,
21.0,
,
4.0,0.0
,
,
,
,
,0.0
,0.0
,
,
,
,
7.0,
,
3.0,
,
,
2.0,
,
,
,
1.0,
4.0,
,
,
,
1.0,
3.0,
140.0,
,
,
2.0,0.0
,
,
,
,
4.0,
,
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,0.0
,
,
,
,
,0.0
,
2.0,
,
2.0,
,
3.0,0.0
,
1.0,1.0
,0.0
4.0,
,
,
54.0,
1.0,
3.0,
,
,
,
,
1.0,
,1.0
,
,
,0.0
5.0,
,
,0.0
,
,0.0
,1.0
,
,
4.0,0.0
,
1.0,
,
,
,0.0
,1.0
,
,
,
,
,
,
,
,
,0.0
,
,1.0
,0.0
4.0,
,
2.0,
,
,
,
,
,
,1.0
,
,
,
,
,
2.0,
,
,
,
,0.0
1.0,
,
2.0,
,0.0
,
3.0,
,
6.0,1.0
2.0,
,0.0
,1.0
1.0,
,
,1.0
,
,
,
,
,
,1.0
,
,
1.0,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
1.0,
,
,
,
,
,
,
,
,
5.0,
,
,
,
2.0,
5.0,0.0
,0.0
,
4.0,0.0
4.0,
,1.0
,1.0
,
,
,
,
,
,
,
,
,
,
,
,
,
4.0,0.0
3.0,
,1.0
,
,
,
,1.0
,
,
,
2.0,
,
,
,
,
,1.0
,
,
,
4.0,
,1.0
4.0,
,0.0
1.0,
,
73.0,
,
,
,
2.0,0.0
,
,
,0.0
,
,
4.0,
,
5.0,
,
,
,
3.0,
2.0,
,
,0.0
,
,
,
,
,
3.0,
7.0,
3.0,1.0
4.0,
,
4.0,0.0
,1.0
,
,
1.0,
,1.0
,
,
,
4.0,
,
,
,
,
2.0,0.0
,
,0.0
,0.0
2.0,0.0
4.0,
,
,
,
,
,1.0
,1.0
,
,
,
3.0,1.0
,
,0.0
,
,
,
,0.0
,0.0
,
1.0,0.0
,
,
,
,
,
,
,1.0
,
,
,
5.0,
,
3.0,
,
,0.0
4.0,
,
,
,0.0
,
,
,0.0
,
3.0,
,
,
1.0,
,
1.0,
,
,
,
,
,
,
,
,
1.0,
,0.0
,
2.0,
,
,0.0
3.0,1.0
,
,
,
,
,0.0
3.0,0.0
,
7.0,
,
2.0,0.0
2.0,
5.0,
,
2.0,
,
,
,
1.0,
,
4.0,
,
,
3.0,0.0
,
110.0,
,
,
,
,0.0
2.0,
,0.0
,
,0.0
4.0,
,
4.0,
,
3.0,
,1.0
,
3.0,1.0
1.0,0.0
,
,
1.0,0.0
,0.0
,
,
4.0,
2.0,
,
,
,
,
3.0,
,
,
,
5.0,0.0
3.0,1.0
,
,
,0.0
,
,
,
,
,
,
2.0,
1.0,
,
,
,
,
,
,
,
,
,
,
,
2.0,
5.0,
2.0,
4.0,1.0
,
,0.0
,
,
,1.0
2.0,
,
1.0,
2.0,
,0.0
,0.0
,
,
4.0,0.0
,0.0
,0.0
,1.0
,
,
,
,
4.0,
3.0,0.0
,
,
,
,
,
,
,0.0
,
,
,
,
,
,0.0
1.0,0.0
2.0,
,0.0
2.0,
,
,
,
,0.0
,
3.0,0.0
,
2.0,
3.0,
12.0,
,
2.0,
2.0,
,
1.0,
,
,
,
,0.0
3.0,
4.0,
,
,
,0.0
,
,
,
6.0,
,
,0.0
,0.0
4.0,
1.0,
2.0,0.0
,
2.0,
,
,
,
,
,
,
,0.0
,
,
2.0,
,
4.0,
,1.0
,
,
,
,
1.0,
,
,
,
,
,
,0.0
,
2.0,
,
,
,1.0
,0.0
,1.0
,
,
3.0,
,
,
,
,
,
,
2.0,
3.0,0.0
,
5.0,0.0
,
,0.0
,
2.0,0.0
,0.0
,
,
,
,
,
,
,
34.0,
,
,
,
5.0,
,
,
,
,
,
,
,
,
,0.0
,
,
,0.0
,
,0.0
,
,0.0
,
3.0,
,
,
,
,
,
,0.0
,
3.0,
,
,
,
,
,
,
,
,
2.0,
,
12.0,1.0
2.0,
,1.0
,
,
,
,
5.0,
,0.0
,
,
,1.0
1.0,0.0
4.0,
,
2.0,
3.0,
,
4.0,
,0.0
,
4.0,
,0.0
,
,
,0.0
,
,0.0
,
4.0,
,0.0
,
,
,
,
,1.0
,1.0
,0.0
,
,0.0
,
,
4.0,
,
,
,0.0
,0.0
,
,
,
,
6.0,
3.0,0.0
,
,
,
,1.0
,
4.0,
,
,
,
,
3.0,
,0.0
,
,
,1.0
,
,
,1.0
,0.0
1.0,
,
,
,
,0.0
,
4.0,
,0.0
,
,
4.0,
3.0,0.0
,0.0
,
2.0,0.0
,0.0
,
,
,0.0
,
,
2.0,
,
,
,
,0.0
,
,
,
,
,
,
,
,
3.0,
,
,0.0
,
,
1.0,1.0
,
4.0,
,
,
,
,
,
,
7.0,
,1.0
,
,
,
4.0,
1.0,
,
,
,0.0
,
,
4.0,
,
1.0,
,
,
,
,
,
1.0,
,
,
,
4.0,
,
,
1.0,
,
1.0,
,
,
,
,
2.0,
,0.0
,
,
,0.0
,
1.0,
,0.0
,0.0
2.0,
,
,
,0.0
,
,0.0
,
,
,
,
,
,
,0.0
,0.0
,
,
2.0,
,
,
,
,
,
49.0,
2.0,
,
,
,
,
,
,
,
1.0,
,
3.0,
2.0,0.0
,
,
,
,
,
,
,
,
4.0,
,
,
,
4.0,
,
,
,
3.0,
,
,
,
,
,
,0.0
,
,
1.0,
,
,
,
2.0,
,
,
,
,
,
3.0,0.0
,
,
,
,1.0
,
,
,
,
,
,
,0.0
,
3.0,
3.0,
,
4.0,1.0
,1.0
,
,
,
,
,
,1.0
,
29.0,0.0
,
,0.0
,
,0.0
,
2.0,
,
,
,
1.0,
,
3.0,
,
,0.0
,1.0
,1.0
,0.0
10.0,
,
,
,
4.0,
,
,
,
,
,
,0.0
1.0,
,
,
1.0,0.0
5.0,0.0
,
3.0,
,
,
,
,1.0
,
,
,
,
,
3.0,
,
,0.0
,
,0.0
1.0,
,
2.0,
4.0,
,0.0
,0.0
,1.0
2.0,
,
,
,
3.0,1.0
,0.0
,
,
,
,0.0
,0.0
,
5.0,
3.0,0.0
,0.0
1.0,0.0
,
,
,
2.0,0.0
,
,0.0
,
,
,
,
,
,0.0
,
,
,
4.0,
,
,
,
,
,
,
,0.0
,0.0
,0.0
,0.0
,
,
,
1.0,0.0
,
,
,
,
,0.0
,
,
,
1.0,0.0
,
,
2.0,
,
,
,
,
,
,
,
,
,
,
,
3.0,
,0.0
1.0,0.0
,
,0.0
,
,
4.0,
,0.0
3.0,
,
,0.0
,0.0
,
3.0,
,
,
,
,
,
,
,
,0.0
,
,0.0
4.0,
,
2.0,0.0
,
,
,
,
,0.0
,1.0
,
,
,
,
2.0,
,0.0
,
2.0,
,
,
,
,
,
,0.0
,
,
,
,
2.0,
,
,
,
4.0,0.0
8.0,1.0
,1.0
,0.0
,
,
3.0,
,
10.0,0.0
,1.0
,0.0
,
,
,
,
,
,
4.0,
2.0,0.0
,
,
,
,0.0
,
,0.0
,
,
,
1.0,
,
,0.0
,
,0.0
,
1.0,
,1.0
,
,
,
,
,
1.0,
,
,0.0
5.0,1.0
,0.0
,
,0.0
1.0,1.0
,
,0.0
,
,
,
,
,
,
,
4.0,
,
,
,0.0
3.0,
2.0,
,
,
,
1.0,
,0.0
,
,
,
,
,
,
,1.0
2.0,
8.0,
,
,0.0
2.0,
,
,
1.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
,
2.0,
,
3.0,0.0
2.0,
,
2.0,
,
,0.0
,0.0
5.0,0.0
,
,
,
,
4.0,
,
1.0,
4.0,
,0.0
,
,
,
,
,
,0.0
,0.0
,1.0
1.0,
,
,
,
,
,0.0
,
,0.0
,
,
,
,0.0
,
,
,
,
,0.0
2.0,
,0.0
,
,
,0.0
,
3.0,0.0
,
,0.0
4.0,
,
,
3.0,
,0.0
7.0,
5.0,
,0.0
,0.0
,
,1.0
,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
,0.0
,
4.0,
,
,
,
,
,
,
,
,
,
,
,
,0.0
,
3.0,
,
,
,
,
,0.0
,1.0
,0.0
3.0,
,
4.0,
,
,1.0
,0.0
5.0,
4.0,
1.0,
,
4.0,0.0
,
,
5.0,
,
,
,
,
,
,
,
6.0,
,
,0.0
,0.0
,
,
4.0,0.0
2.0,
,0.0
,
1.0,
,0.0
,
3.0,
,0.0
,
,
4.0,
2.0,
4.0,
,
,
,
4.0,
,
,
,
2.0,
1.0,
,
,
,
,
,
,0.0
,
,
,
,
5.0,
,0.0
,
,
,
2.0,
,
,
1.0,
2.0,
,
,
,
3.0,
,
,
,0.0
,
,
,
,
,
,0.0
,
,
,
,
,
,
,
3.0,
,1.0
3.0,
,
,
,
,
,
,
,0.0
,
,
,
,
,0.0
,
,0.0
,
,
,
,
2.0,
,
,
,
,
4.0,
,1.0
,
,
,
,
,
,
,
,
,
1.0,
,
,
,
,
,
,
,
,
4.0,
,0.0
,0.0
,
,0.0
,1.0
,
2.0,
13.0,
,1.0
,
,
,
,
,0.0
,
,
,
2.0,
,
,0.0
,
,0.0
,
,
,
,
,
,
,
,
,0.0
,
,
,
,
3.0,1.0
,
,0.0
,
4.0,
4.0,
3.0,
2.0,
,
,
,0.0
4.0,
,
,
,0.0
,0.0
3.0,
,
5.0,
,0.0
,
,
,0.0
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,0.0
,
,
3.0,
,
,
,
,
4.0,
,0.0
,
,
,
,
,1.0
,0.0
,
,
,
,
4.0,
,
,0.0
,
1.0,
,
,
,
,
,
,
,1.0
,
,
,1.0
,
3.0,
6.0,
,
,
,0.0
1.0,
,
,
,
,0.0
,0.0
3.0,
,
,
,
,
,
,
,
,
,
,
,
,0.0
7.0,
,
,
1.0,
,
2.0,
,
,0.0
5.0,
,
1.0,
3.0,
,0.0
,0.0
3.0,
,1.0
,
,
,
,
,
,
,
3.0,
,
,
,0.0
,
,1.0
,
,
,
,0.0
2.0,
,
,
,1.0
,0.0
,
,0.0
,
,
,
,
,
3.0,
1.0,0.0
,0.0
,
,
,
,0.0
,
,
5.0,
,0.0
,
,1.0
,
,
,
2.0,
7.0,
3.0,
,
,
4.0,
,
,
,
,
,
,
3.0,
,
,
,
,
,0.0
4.0,
,0.0
,0.0
,
4.0,
,
,0.0
,
,
,
,1.0
,
,
1.0,
4.0,
,
,
,
,
,0.0
,
2.0,
,
,
,0.0
,
,
,
,
,1.0
,
,
,
,0.0
,
,
,
3.0,
,
,
,
,
,0.0
,
,
,
,
,
,
,
,0.0
,
,0.0
,
,1.0
,0.0
5.0,
,
,
,0.0
,
,
,
,
,
,
3.0,0.0
3.0,
,
,
,
,
3.0,0.0
2.0,
,0.0
,
,
,0.0
19.0,
,
,
4.0,1.0
4.0,
,
,
,
,
,
,
,
,
3.0,
,
,
4.0,1.0
,0.0
3.0,
,
,
,
3.0,
,
,
,
,0.0
,
,
3.0,0.0
,
5.0,
,
1.0,
,0.0
,0.0
,
,
,
,
91.0,
,
,0.0
,
,
,0.0
,0.0
,
,0.0
3.0,
,
,
,0.0
,
,
,
3.0,
,
,
,
,
1.0,
,
,
,0.0
,
,
,
,
,
,
,
,
,
4.0,
,
,
,
,0.0
3.0,
,
,
,
,1.0
,
,
4.0,
,
,
,0.0
,
,
,
,
,0.0
,
,
,1.0
,
,0.0
,
,
4.0,
,
,0.0
,
1.0,
,
,
2.0,
3.0,
,
,
3.0,
,
,0.0
,0.0
,0.0
,
,
,
,
2.0,
,0.0
,
,0.0
,0.0
,
,0.0
,
2.0,
,
4.0,
,
,
4.0,
,
,
5.0,1.0
,
3.0,
,
,
10.0,
,
,
,
2.0,
,
,
2.0,
,
,
,0.0
,
,
3.0,
,0.0
,
,1.0
,0.0
12.0,
3.0,0.0
,
4.0,
,
,
,
,0.0
4.0,
,
,0.0
,
3.0,0.0
,
,
,
,
,
,
,
6.0,
,
,
,0.0
,1.0
,
,
,
,
,
4.0,0.0
5.0,
,
,
,0.0
2.0,
,
,
,1.0
2.0,
,
,
,
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,1.0
,
,
,
,0.0
1.0,
,
,
,
,
,
,
,
,
,
,
5.0,
,
2.0,
3.0,
,
,
,
,
,
,0.0
,
,0.0
,
,1.0
3.0,
,
,
,0.0
,
,
,
,0.0
8.0,
,
,
,0.0
2.0,
4.0,
,0.0
2.0,
2.0,
,
,
,
,
,
,
,
1.0,
,
,0.0
,0.0
,
,0.0
,0.0
,
,0.0
2.0,
,
,
,0.0
,
,
,
,
,
,
2.0,0.0
,
1.0,
,
,
,
,
,
,
,
,
4.0,
,
,
3.0,
,
,
,
,
,
2.0,
,
,
1.0,
,
,
,
,0.0
,
,
,
,
1.0,
,
,
,0.0
,
,0.0
,1.0
,
3.0,
,
,
,0.0
,
2.0,
,
,
,
,
,
,
,
,
,
2.0,1.0
,
,
,0.0
2.0,0.0
,
,
,0.0
,
4.0,0.0
,1.0
,0.0
,
,0.0
,
9.0,1.0
,
4.0,
,1.0
2.0,
,1.0
,0.0
4.0,1.0
,
,
3.0,
,
1.0,
,
,
,1.0
,
,
,
,
,
2.0,
1.0,
,
,
,
,
3.0,
,0.0
,
,
,
1.0,0.0
,
,
4.0,
,
1.0,
,
,
,
,
,
,
,
7.0,
,0.0
,
,0.0
,
,0.0
,
,1.0
,
5.0,
,
4.0,
2.0,
4.0,0.0
,
,
4.0,
,
4.0,
,
1.0,
,
,0.0
,
,0.0
,
,
,
2.0,
5.0,
,
,
1.0,0.0
,0.0
,
,
,
,
,
,
,
2.0,0.0
2.0,
,
,
,
,
,
,
,
,
,0.0
,
2.0,
4.0,
,0.0
,
,
,
,
3.0,
,0.0
,
,
,1.0
,
2.0,
2.0,
,
,
,0.0
4.0,
,
,0.0
,
,
,
,
2.0,0.0
,
4.0,
,
,
,0.0
,
3.0,
,
,0.0
,
,
,
,
,
4.0,
,
,
,
,
,1.0
,
,0.0
,
,
5.0,
,1.0
1.0,0.0
,
,0.0
,
,0.0
4.0,
,
,
4.0,
,
,
,
,
2.0,
1.0,0.0
5.0,
,1.0
,
,
,
,
3.0,
4.0,0.0
,
,
,
4.0,
,
,
,0.0
,
2.0,
,0.0
,0.0
,
,
,0.0
,
,
,
,0.0
,
6.0,
,
,
,
,
7.0,1.0
,
,
,
3.0,
,
2.0,
,
,
,
59.0,
2.0,
,
,1.0
5.0,
,
3.0,1.0
3.0,
,
,
,
,
,
,0.0
,
1.0,
,
,
,0.0
,
4.0,
,
4.0,0.0
3.0,
2.0,
,0.0
,
,
,
,
,
,
,
,
,
,
,
3.0,
,
,
,0.0
,0.0
,
,
,
,0.0
,
,1.0
3.0,
,
,
,0.0
4.0,
,
,
,1.0
,
,
,1.0
4.0,0.0
,0.0
,
,
,
,
,
2.0,
3.0,
,
,
,
,
,
1.0,
,
4.0,
,0.0
,
4.0,
,0.0
,
4.0,1.0
,0.0
,0.0
3.0,
,
,
,
,
,
,
4.0,0.0
,
,0.0
,
,
,1.0
,
2.0,
,1.0
,
,0.0
,1.0
3.0,
,0.0
,
,
,
,0.0
11.0,
3.0,
,
,
,
,
,
3.0,
4.0,
,
,
,
11.0,
,
,
,
4.0,
6.0,
,
,
,
4.0,
,0.0
,
,0.0
,
,
2.0,0.0
,
,
2.0,0.0
3.0,0.0
,
,
,
,0.0
,
,0.0
,
,
,0.0
,0.0
,
,0.0
,
2.0,
1.0,
,
3.0,
,
,0.0
2.0,
,1.0
,
1.0,
,
,
2.0,
,
,0.0
,
,
,
,0.0
,
,1.0
,
1.0,
,0.0
,
,
,
,
,0.0
,0.0
,
2.0,
,
,
,
,
,
,
,
,
3.0,
,
,
,
,
,0.0
,
,
,
,0.0
,
,
,
,
,
,
,
1.0,0.0
,0.0
,
,0.0
,
,
,1.0
,
,0.0
3.0,
,
,
,
2.0,0.0
,
2.0,
,
,
,0.0
,
,
4.0,
,
5.0,
3.0,
4.0,
,
,
,
,
,
3.0,
,
5.0,
,
,
,
,
4.0,0.0
2.0,
,
,
,
,1.0
,
,
,
2.0,0.0
,0.0
3.0,
,
,
,
,
,0.0
,
,
,
,0.0
3.0,
3.0,
,
,
,
2.0,
,
,
,
2.0,
,
,1.0
,
,
,
,0.0
1.0,
,
,0.0
,0.0
,
,
,
,
,0.0
,0.0
2.0,0.0
,
,
,
3.0,
,
,
,
,
,
4.0,
,
,
,0.0
3.0,
,
,
3.0,
,
,
4.0,
,
,
,
2.0,
4.0,
,
12.0,
,
9.0,0.0
,
,
,
1.0,
,0.0
,
,
,
,
,
4.0,
1.0,
1.0,0.0
,
,1.0
,
,
,
,
,
,
,
,
,0.0
,
,
,0.0
,
,
,
,
4.0,
,
,
5.0,
4.0,
1.0,
6.0,
,
,0.0
3.0,
4.0,0.0
,
,
,
,0.0
,
,
1.0,
,
,
1.0,
,
,
,
,
,
2.0,
4.0,
,
,
,
,
,
,
,
,
,
5.0,
,
,
,
,0.0
,
,0.0
,
,
,
,
,0.0
,
,
,0.0
,
3.0,
,
,
7.0,
,
2.0,0.0
,
,
,
,
1.0,1.0
,
,
,
,
3.0,
8.0,0.0
,0.0
,1.0
,0.0
2.0,
2.0,
,0.0
,
,
3.0,
3.0,
,
,
3.0,
,
,
,
36.0,
,1.0
,
,
,
,
,
,
8.0,
,0.0
,
,
,
,
1.0,
,
2.0,1.0
,
,
,0.0
,
,
4.0,
,
,
4.0,
,
12.0,
,
,0.0
,0.0
,
,
3.0,
,
,
,0.0
3.0,0.0
2.0,0.0
,1.0
,
,0.0
,
,
,
,
,1.0
1.0,
,
,
,
,
,
,1.0
,0.0
,0.0
5.0,1.0
